Real,Imaginary
-0.00878928,-0.0173955
-0.00866721,-0.0170598
-0.00842306,-0.0173649
-0.00875877,-0.0172123
-0.0088198,-0.0171513
-0.00860617,-0.0168766
-0.00869773,-0.0170903
-0.0088198,-0.0170903
-0.00863669,-0.0173344
-0.00875877,-0.0172123
-0.00894188,-0.016663
-0.00906395,-0.0170292
-0.00888084,-0.0168766
-0.00866721,-0.0171513
-0.00866721,-0.0172429
-0.0088198,-0.0169072
-0.00888084,-0.0171818
-0.00875877,-0.0171208
-0.00869773,-0.0168156
-0.00903343,-0.0169377
-0.0088198,-0.0173955
-0.00860617,-0.0173344
-0.00885032,-0.0169377
-0.00863669,-0.0170292
-0.00857566,-0.0171513
-0.00860617,-0.0169072
-0.00863669,-0.0168156
-0.00878928,-0.0170292
-0.00857566,-0.0172429
-0.00878928,-0.0170292
-0.00888084,-0.0171818
-0.00900291,-0.0171818
-0.00863669,-0.0169987
-0.00891136,-0.0168766
-0.00891136,-0.0170292
-0.00894188,-0.0167851
-0.00888084,-0.0169987
-0.00891136,-0.0172429
-0.00872825,-0.0173039
-0.00888084,-0.0171818
-0.00900291,-0.0172734
-0.00891136,-0.0169682
-0.00878928,-0.0168461
-0.00869773,-0.0167241
-0.00897239,-0.0171513
-0.00885032,-0.0169682
-0.00869773,-0.0168461
-0.00872825,-0.0169072
-0.0088198,-0.0170598
-0.00891136,-0.0170903
-0.00897239,-0.0170598
-0.00885032,-0.0172429
-0.00900291,-0.0170598
-0.00888084,-0.0168766
-0.00885032,-0.0171208
-0.00894188,-0.0172123
-0.00888084,-0.0170903
-0.00875877,-0.0171513
-0.00875877,-0.0171818
-0.00885032,-0.0171513
-0.00866721,-0.0168461
-0.00888084,-0.0171513
-0.00885032,-0.0171513
-0.00900291,-0.0168156
-0.0088198,-0.0169072
-0.00866721,-0.0169072
-0.00897239,-0.0170292
-0.00888084,-0.0169682
-0.00903343,-0.0169987
-0.00894188,-0.0169682
-0.00891136,-0.0169377
-0.00900291,-0.0168766
-0.00903343,-0.0170598
-0.00891136,-0.0170598
-0.00885032,-0.0172429
-0.00906395,-0.0172734
-0.00891136,-0.0169377
-0.00885032,-0.0171208
-0.00866721,-0.0170598
-0.00891136,-0.0172429
-0.00888084,-0.0169377
-0.00875877,-0.0169682
-0.00903343,-0.0171818
-0.00885032,-0.0173039
-0.00875877,-0.0170598
-0.0088198,-0.0173344
-0.0088198,-0.0171208
-0.00900291,-0.0171818
-0.00875877,-0.0171208
-0.00888084,-0.0168766
-0.00885032,-0.0169987
-0.00903343,-0.0172734
-0.00897239,-0.0171208
-0.00888084,-0.0170903
-0.00900291,-0.0172429
-0.00888084,-0.0170903
-0.00891136,-0.0168156
-0.00888084,-0.0170903
-0.0091555,-0.0168461
-0.00903343,-0.0171208
-0.00906395,-0.0169682
-0.00909447,-0.0171208
-0.00885032,-0.0168461
-0.00885032,-0.0169072
-0.00894188,-0.0171818
-0.0088198,-0.0168766
-0.00909447,-0.0170598
-0.00891136,-0.0172734
-0.00875877,-0.0170292
-0.00894188,-0.0170292
-0.00894188,-0.0169682
-0.00888084,-0.0169682
-0.00897239,-0.0171818
-0.00885032,-0.0171208
-0.00903343,-0.0169377
-0.00906395,-0.0167851
-0.00900291,-0.0168766
-0.00918602,-0.0170292
-0.00900291,-0.0169072
-0.00921654,-0.0171818
-0.00918602,-0.0171513
-0.00894188,-0.0172123
-0.00900291,-0.0170598
-0.00900291,-0.0168766
-0.00894188,-0.0172734
-0.00918602,-0.0171818
-0.00878928,-0.0170292
-0.00903343,-0.0170292
-0.00903343,-0.0171818
-0.00939965,-0.0169072
-0.00900291,-0.0169072
-0.00894188,-0.0169072
-0.0088198,-0.0169682
-0.00906395,-0.0170292
-0.00897239,-0.0170598
-0.00888084,-0.0171513
-0.00903343,-0.0170598
-0.00891136,-0.0169987
-0.00888084,-0.0169987
-0.00903343,-0.0169987
-0.00888084,-0.0169377
-0.00897239,-0.0169072
-0.0091555,-0.0170598
-0.0088198,-0.0170598
-0.00909447,-0.0170292
-0.00888084,-0.0170903
-0.00891136,-0.0169987
-0.00894188,-0.0167851
-0.00878928,-0.0171513
